#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IGFBP3	THBS2	9606.ENSP00000370473	9606.ENSP00000355751	0	0	0	0	0.174	0	0	0.352	0.442
IGFBP3	PLAU	9606.ENSP00000370473	9606.ENSP00000361850	0	0	0	0	0.142	0	0	0.435	0.494
IGFBP3	TGFBI	9606.ENSP00000370473	9606.ENSP00000416330	0	0	0	0	0.222	0	0	0.370	0.488
IGFBP4	IL1RN	9606.ENSP00000269593	9606.ENSP00000259206	0	0	0	0	0	0	0	0.537	0.537
IGFBP4	STC2	9606.ENSP00000269593	9606.ENSP00000265087	0	0	0	0	0.099	0	0	0.476	0.507
IGFBP4	IGFBP7	9606.ENSP00000269593	9606.ENSP00000295666	0	0	0	0	0.106	0	0	0.583	0.611
IGFBP7	TIMP1	9606.ENSP00000295666	9606.ENSP00000218388	0	0	0	0	0.109	0	0	0.400	0.443
IGFBP7	PCOLCE	9606.ENSP00000295666	9606.ENSP00000223061	0	0	0	0	0.127	0	0	0.505	0.550
IGFBP7	SERPINE1	9606.ENSP00000295666	9606.ENSP00000223095	0	0	0	0	0.113	0	0	0.396	0.441
IGFBP7	MGP	9606.ENSP00000295666	9606.ENSP00000228938	0	0	0	0	0.239	0	0	0.304	0.448
IGFBP7	SPARC	9606.ENSP00000295666	9606.ENSP00000231061	0	0	0	0	0.335	0	0	0.364	0.559
IGFBP7	PDGFRB	9606.ENSP00000295666	9606.ENSP00000261799	0	0	0	0	0.309	0.057	0	0.231	0.455
IGFBP7	WNT2	9606.ENSP00000295666	9606.ENSP00000265441	0	0	0	0	0.072	0	0	0.477	0.493
IGFBP7	TIMP3	9606.ENSP00000295666	9606.ENSP00000266085	0	0	0	0	0.256	0	0	0.247	0.415
IGFBP7	LUM	9606.ENSP00000295666	9606.ENSP00000266718	0	0	0	0	0.245	0.073	0	0.310	0.475
IGFBP7	IL18	9606.ENSP00000295666	9606.ENSP00000280357	0	0	0	0	0.042	0	0	0.447	0.447
IGFBP7	TGFBI	9606.ENSP00000295666	9606.ENSP00000416330	0	0	0	0	0.174	0	0	0.344	0.435
IL18	TIMP1	9606.ENSP00000280357	9606.ENSP00000218388	0	0	0	0	0.066	0	0	0.471	0.485
IL18	SERPINE1	9606.ENSP00000280357	9606.ENSP00000223095	0	0	0	0	0	0	0	0.480	0.480
IL18	TREM1	9606.ENSP00000280357	9606.ENSP00000244709	0	0	0	0	0.062	0	0	0.395	0.408
IL18	LIF	9606.ENSP00000280357	9606.ENSP00000249075	0	0	0	0	0	0	0.400	0.380	0.612
IL18	PXDN	9606.ENSP00000280357	9606.ENSP00000252804	0	0	0	0	0	0	0	0.507	0.507
IL18	IL1RN	9606.ENSP00000280357	9606.ENSP00000259206	0	0	0	0	0.074	0	0	0.772	0.779
IL18	TLR2	9606.ENSP00000280357	9606.ENSP00000260010	0	0	0	0	0.082	0	0	0.840	0.847
IL18	NOX4	9606.ENSP00000280357	9606.ENSP00000263317	0	0	0	0	0.086	0	0	0.424	0.451
IL18	ISG15	9606.ENSP00000280357	9606.ENSP00000496832	0	0	0	0	0	0	0	0.402	0.402
IL18	MMP1	9606.ENSP00000280357	9606.ENSP00000322788	0	0	0	0	0.060	0	0	0.423	0.435
IL18	TREM2	9606.ENSP00000280357	9606.ENSP00000362205	0	0	0.268	0	0.060	0	0	0.370	0.528
IL18	ITGAM	9606.ENSP00000280357	9606.ENSP00000496959	0	0	0	0	0.062	0	0	0.624	0.632
IL18	TNFSF11	9606.ENSP00000280357	9606.ENSP00000381775	0	0	0	0	0.087	0	0	0.662	0.678
IL18	TLR7	9606.ENSP00000280357	9606.ENSP00000370034	0	0	0	0	0.059	0	0	0.679	0.685
IL18	IL1R2	9606.ENSP00000280357	9606.ENSP00000330959	0	0	0	0	0.075	0	0	0.682	0.693
IL1R2	TIMP1	9606.ENSP00000330959	9606.ENSP00000218388	0	0	0	0	0.069	0.045	0	0.447	0.465
IL1R2	TREM1	9606.ENSP00000330959	9606.ENSP00000244709	0	0	0	0	0.221	0	0	0.276	0.412
IL1R2	IL1RN	9606.ENSP00000330959	9606.ENSP00000259206	0	0	0	0	0.271	0.292	0.900	0.915	0.995
IL1R2	TLR2	9606.ENSP00000330959	9606.ENSP00000260010	0	0	0	0	0.242	0.097	0	0.570	0.680
IL1R2	THBS4	9606.ENSP00000330959	9606.ENSP00000339730	0	0	0	0	0.057	0.107	0	0.411	0.460
IL1RN	TIMP1	9606.ENSP00000259206	9606.ENSP00000218388	0	0	0	0	0.107	0	0	0.397	0.439
IL1RN	SERPINE1	9606.ENSP00000259206	9606.ENSP00000223095	0	0	0	0	0.136	0	0	0.398	0.457
IL1RN	TNFAIP6	9606.ENSP00000259206	9606.ENSP00000243347	0	0	0	0	0.190	0	0	0.476	0.557
IL1RN	TREM1	9606.ENSP00000259206	9606.ENSP00000244709	0	0	0	0	0.349	0	0	0.486	0.651
IL1RN	OLR1	9606.ENSP00000259206	9606.ENSP00000309124	0	0	0	0	0.167	0	0	0.322	0.411
IL1RN	MMP7	9606.ENSP00000259206	9606.ENSP00000260227	0	0	0	0	0.075	0	0	0.439	0.458
IL1RN	PLAUR	9606.ENSP00000259206	9606.ENSP00000339328	0	0	0	0	0.298	0	0	0.271	0.467
IL1RN	PLAU	9606.ENSP00000259206	9606.ENSP00000361850	0	0	0	0	0.140	0	0	0.409	0.470
IL1RN	ITGAM	9606.ENSP00000259206	9606.ENSP00000496959	0	0	0	0	0.176	0	0	0.400	0.484
IL1RN	SERPINA1	9606.ENSP00000259206	9606.ENSP00000416066	0	0	0	0	0.196	0	0	0.485	0.568
IL1RN	TLR2	9606.ENSP00000259206	9606.ENSP00000260010	0	0	0	0	0.203	0	0	0.492	0.578
IL1RN	MMP1	9606.ENSP00000259206	9606.ENSP00000322788	0	0	0	0	0.099	0	0	0.589	0.613
ISG15	OAS3	9606.ENSP00000496832	9606.ENSP00000228928	0	0	0	0	0.796	0	0	0.722	0.941
ISG15	TLR2	9606.ENSP00000496832	9606.ENSP00000260010	0	0	0	0	0.062	0.073	0	0.417	0.449
ISG15	LGALS3BP	9606.ENSP00000496832	9606.ENSP00000262776	0	0	0	0	0.218	0.086	0	0.238	0.408
ISG15	XAF1	9606.ENSP00000496832	9606.ENSP00000354822	0	0	0	0	0.774	0.092	0	0.515	0.891
ISG15	TLR7	9606.ENSP00000496832	9606.ENSP00000370034	0	0	0	0	0.098	0.073	0	0.594	0.631
ISG15	LY6E	9606.ENSP00000496832	9606.ENSP00000428572	0	0	0	0	0.487	0	0	0.580	0.775
ISG15	SPATS2L	9606.ENSP00000496832	9606.ENSP00000482515	0	0	0	0	0.248	0	0	0.303	0.453
ISLR	MMP7	9606.ENSP00000249842	9606.ENSP00000260227	0	0	0	0	0.092	0	0	0.391	0.423
ISLR	OLFML2B	9606.ENSP00000249842	9606.ENSP00000356917	0	0	0	0	0.222	0.110	0	0.246	0.432
ISLR	PDGFRB	9606.ENSP00000249842	9606.ENSP00000261799	0	0	0	0	0.312	0.064	0	0.200	0.440
ISLR	MXRA8	9606.ENSP00000249842	9606.ENSP00000399229	0	0	0	0	0.345	0.052	0	0.180	0.447
ISLR	LUM	9606.ENSP00000249842	9606.ENSP00000266718	0	0	0.126	0.579	0.349	0	0	0.128	0.460
ITGAM	TIMP1	9606.ENSP00000496959	9606.ENSP00000218388	0	0	0	0	0.073	0	0	0.418	0.437
ITGAM	SERPINE1	9606.ENSP00000496959	9606.ENSP00000223095	0	0	0	0	0.044	0	0	0.497	0.499
ITGAM	LOX	9606.ENSP00000496959	9606.ENSP00000231004	0	0	0	0	0	0.045	0	0.668	0.669
ITGAM	TNFAIP6	9606.ENSP00000496959	9606.ENSP00000243347	0	0	0	0	0.106	0	0	0.386	0.428
ITGAM	TREM1	9606.ENSP00000496959	9606.ENSP00000244709	0	0	0	0	0.254	0	0	0.400	0.533
ITGAM	PXDN	9606.ENSP00000496959	9606.ENSP00000252804	0	0	0	0	0	0	0	0.634	0.634
ITGAM	TLR2	9606.ENSP00000496959	9606.ENSP00000260010	0	0	0	0	0.268	0.050	0	0.859	0.893
ITGAM	PDGFRB	9606.ENSP00000496959	9606.ENSP00000261799	0	0	0	0	0.056	0	0	0.475	0.483
ITGAM	LGALS3BP	9606.ENSP00000496959	9606.ENSP00000262776	0	0	0	0	0.056	0	0	0.441	0.449
ITGAM	LUM	9606.ENSP00000496959	9606.ENSP00000266718	0	0	0	0	0.110	0.050	0	0.515	0.554
ITGAM	THY1	9606.ENSP00000496959	9606.ENSP00000284240	0	0	0	0	0.055	0	0.900	0.987	0.998
ITGAM	OLR1	9606.ENSP00000496959	9606.ENSP00000309124	0	0	0	0	0.095	0	0	0.427	0.459
ITGAM	PLAUR	9606.ENSP00000496959	9606.ENSP00000339328	0	0	0	0	0.104	0.292	0	0.787	0.853
ITGAM	NCF2	9606.ENSP00000496959	9606.ENSP00000356505	0	0	0	0	0.399	0	0	0.363	0.601
ITGAM	MNDA	9606.ENSP00000496959	9606.ENSP00000357123	0	0	0	0	0.482	0	0	0.145	0.538
ITGAM	S100A4	9606.ENSP00000496959	9606.ENSP00000357704	0	0	0	0	0.111	0.071	0	0.358	0.423
ITGAM	TREM2	9606.ENSP00000496959	9606.ENSP00000362205	0	0	0	0	0.152	0	0	0.581	0.629
ITGAM	VSIG4	9606.ENSP00000496959	9606.ENSP00000363869	0	0	0	0	0.285	0	0	0.371	0.531
ITGAM	TLR7	9606.ENSP00000496959	9606.ENSP00000370034	0	0	0	0	0.176	0.050	0	0.774	0.807
ITGAM	TNFSF11	9606.ENSP00000496959	9606.ENSP00000381775	0	0	0	0	0.044	0	0	0.547	0.549
ITGAM	SERPINA1	9606.ENSP00000496959	9606.ENSP00000416066	0	0	0	0	0.110	0	0	0.497	0.534
JUNB	TWIST1	9606.ENSP00000303315	9606.ENSP00000242261	0	0	0	0	0.048	0	0.400	0.159	0.477
KLF7	LIF	9606.ENSP00000309570	9606.ENSP00000249075	0	0	0	0	0.044	0	0	0.417	0.418
KLF7	PLAUR	9606.ENSP00000309570	9606.ENSP00000339328	0	0	0	0	0.064	0	0	0.423	0.436
LAMA2	NID2	9606.ENSP00000400365	9606.ENSP00000216286	0	0	0	0	0.131	0.094	0.500	0.648	0.843
LAMA2	LAMB1	9606.ENSP00000400365	9606.ENSP00000222399	0	0	0	0.628	0.319	0.163	0.800	0.732	0.965
LAMA2	LAMA4	9606.ENSP00000400365	9606.ENSP00000230538	0	0	0	0.620	0.163	0	0.400	0.575	0.768
LAMA2	LUM	9606.ENSP00000400365	9606.ENSP00000266718	0	0	0	0	0.219	0.108	0	0.292	0.464
LAMA2	PLAUR	9606.ENSP00000400365	9606.ENSP00000339328	0	0	0	0	0.070	0	0.540	0.081	0.572
LAMA2	THBS4	9606.ENSP00000400365	9606.ENSP00000339730	0	0	0	0	0.101	0.098	0	0.479	0.541
LAMA2	THBS2	9606.ENSP00000400365	9606.ENSP00000355751	0	0	0	0	0.126	0.098	0	0.553	0.617
LAMA2	PLAU	9606.ENSP00000400365	9606.ENSP00000361850	0	0	0	0	0	0	0.540	0.071	0.554
LAMA2	OGN	9606.ENSP00000400365	9606.ENSP00000364711	0	0	0	0	0.292	0.108	0	0.173	0.432
LAMA2	SPOCK1	9606.ENSP00000400365	9606.ENSP00000378401	0	0	0	0	0.084	0	0	0.423	0.449
LAMA4	NID2	9606.ENSP00000230538	9606.ENSP00000216286	0	0	0	0	0.177	0.539	0.500	0.519	0.896
LAMA4	PLAT	9606.ENSP00000230538	9606.ENSP00000220809	0	0	0	0	0.124	0	0	0.417	0.467
LAMA4	LAMB1	9606.ENSP00000230538	9606.ENSP00000222399	0	0	0	0.554	0.491	0.163	0.800	0.920	0.992
LAMA4	PCOLCE	9606.ENSP00000230538	9606.ENSP00000223061	0	0	0	0	0.158	0	0	0.421	0.491
LAMA4	TIMP3	9606.ENSP00000230538	9606.ENSP00000266085	0	0	0	0	0.180	0	0	0.305	0.405
LAMA4	SPARC	9606.ENSP00000230538	9606.ENSP00000231061	0	0	0	0	0.223	0	0	0.305	0.437
LAMA4	LUM	9606.ENSP00000230538	9606.ENSP00000266718	0	0	0	0	0.282	0.108	0	0.248	0.476
LAMA4	MMP7	9606.ENSP00000230538	9606.ENSP00000260227	0	0	0	0	0.045	0	0	0.488	0.490
LAMA4	PLAU	9606.ENSP00000230538	9606.ENSP00000361850	0	0	0	0	0.060	0	0	0.483	0.493
LAMA4	MMP1	9606.ENSP00000230538	9606.ENSP00000322788	0	0	0	0	0.096	0	0	0.594	0.617
LAMA4	THBS2	9606.ENSP00000230538	9606.ENSP00000355751	0	0	0	0	0.202	0.098	0	0.569	0.662
LAMB1	NID2	9606.ENSP00000222399	9606.ENSP00000216286	0	0	0	0	0.353	0.261	0.500	0.734	0.928
LAMB1	THBS2	9606.ENSP00000222399	9606.ENSP00000355751	0	0	0	0	0.188	0	0	0.310	0.416
LAMB1	SPARC	9606.ENSP00000222399	9606.ENSP00000231061	0	0	0	0	0.184	0	0	0.347	0.445
LAMB1	LUM	9606.ENSP00000222399	9606.ENSP00000266718	0	0	0	0	0.240	0	0	0.351	0.486
LAMB1	PLAUR	9606.ENSP00000222399	9606.ENSP00000339328	0	0	0	0	0.042	0	0.540	0.113	0.575
LAMB1	PLAU	9606.ENSP00000222399	9606.ENSP00000361850	0	0	0	0	0.098	0	0.540	0.176	0.628
LGALS1	SERPINH1	9606.ENSP00000215909	9606.ENSP00000434412	0	0	0	0	0.181	0.207	0	0.223	0.451
LGALS1	LOX	9606.ENSP00000215909	9606.ENSP00000231004	0	0	0	0	0.158	0	0	0.447	0.515
LGALS1	TIMP1	9606.ENSP00000215909	9606.ENSP00000218388	0	0	0	0	0.358	0	0	0.277	0.517
LGALS1	S100A10	9606.ENSP00000215909	9606.ENSP00000357801	0	0	0	0	0.369	0.087	0	0.345	0.590
LGALS1	S100A11	9606.ENSP00000215909	9606.ENSP00000271638	0	0	0	0	0.487	0	0	0.275	0.612
LGALS1	S100A6	9606.ENSP00000215909	9606.ENSP00000357709	0	0	0	0	0.399	0.087	0	0.376	0.628
LGALS1	LUM	9606.ENSP00000215909	9606.ENSP00000266718	0	0	0	0	0.181	0	0	0.664	0.713
LGALS1	S100A4	9606.ENSP00000215909	9606.ENSP00000357704	0	0	0	0	0.606	0	0	0.359	0.737
LGALS1	LGALS3BP	9606.ENSP00000215909	9606.ENSP00000262776	0	0	0	0	0.049	0.510	0	0.657	0.826
LGALS3BP	TIMP1	9606.ENSP00000262776	9606.ENSP00000218388	0	0	0	0	0.084	0	0	0.538	0.558
LGALS3BP	LTBP2	9606.ENSP00000262776	9606.ENSP00000261978	0	0	0	0	0.062	0.094	0	0.385	0.431
LGALS3BP	SERPING1	9606.ENSP00000262776	9606.ENSP00000278407	0	0	0	0	0.224	0.045	0	0.275	0.416
LGALS3BP	TIMP3	9606.ENSP00000262776	9606.ENSP00000266085	0	0	0	0	0.068	0	0.400	0.124	0.467
LGALS3BP	LY6E	9606.ENSP00000262776	9606.ENSP00000428572	0	0	0	0	0.268	0	0	0.348	0.502
LGALS3BP	LUM	9606.ENSP00000262776	9606.ENSP00000266718	0	0	0	0	0.073	0	0	0.503	0.519
LIF	TIMP1	9606.ENSP00000249075	9606.ENSP00000218388	0	0	0	0	0.086	0	0.400	0.326	0.598
LIF	PXDN	9606.ENSP00000249075	9606.ENSP00000252804	0	0	0	0	0.072	0	0	0.398	0.418
LIF	MMP1	9606.ENSP00000249075	9606.ENSP00000322788	0	0	0	0	0.113	0	0.400	0.220	0.548
LIF	PDGFRB	9606.ENSP00000249075	9606.ENSP00000261799	0	0	0	0	0.060	0	0.650	0.264	0.736
LIPG	LOX	9606.ENSP00000261292	9606.ENSP00000231004	0	0	0	0	0.042	0.095	0	0.414	0.447
LIPG	PFKP	9606.ENSP00000261292	9606.ENSP00000370517	0	0	0	0	0.042	0.046	0	0.407	0.410
LIPG	PCSK5	9606.ENSP00000261292	9606.ENSP00000446280	0	0	0	0	0	0.053	0	0.492	0.499
LOX	SNAI2	9606.ENSP00000231004	9606.ENSP00000020945	0	0	0	0	0.308	0.059	0	0.418	0.588
LOX	TIMP1	9606.ENSP00000231004	9606.ENSP00000218388	0	0	0	0	0.253	0	0	0.549	0.649
LOX	PCOLCE	9606.ENSP00000231004	9606.ENSP00000223061	0	0	0	0	0.208	0	0.400	0.321	0.649
LOX	SERPINE1	9606.ENSP00000231004	9606.ENSP00000223095	0	0	0	0	0.260	0	0	0.447	0.573
LOX	NOX4	9606.ENSP00000231004	9606.ENSP00000263317	0	0	0	0	0.072	0.051	0	0.377	0.404
LOX	THY1	9606.ENSP00000231004	9606.ENSP00000284240	0	0	0	0	0.108	0	0	0.370	0.414
LOX	PLAU	9606.ENSP00000231004	9606.ENSP00000361850	0	0	0	0	0.110	0.094	0	0.339	0.420
LOX	TGFBI	9606.ENSP00000231004	9606.ENSP00000416330	0	0	0	0	0.168	0.046	0	0.364	0.451
LOX	PFKP	9606.ENSP00000231004	9606.ENSP00000370517	0	0	0	0	0.056	0.045	0	0.442	0.453
LOX	S100A4	9606.ENSP00000231004	9606.ENSP00000357704	0	0	0	0	0.071	0.098	0	0.417	0.469
LOX	PDGFRB	9606.ENSP00000231004	9606.ENSP00000261799	0	0	0	0	0.125	0	0	0.435	0.485
LOX	TAGLN	9606.ENSP00000231004	9606.ENSP00000376678	0	0	0	0	0.144	0.127	0	0.367	0.485
LOX	TWIST1	9606.ENSP00000231004	9606.ENSP00000242261	0	0	0	0	0.152	0.090	0	0.393	0.491
LOX	PRRX1	9606.ENSP00000231004	9606.ENSP00000239461	0	0	0	0	0.209	0.068	0	0.377	0.501
LOX	LTBP2	9606.ENSP00000231004	9606.ENSP00000261978	0	0	0	0	0.194	0	0	0.416	0.510
LOX	MMP1	9606.ENSP00000231004	9606.ENSP00000322788	0	0	0	0	0.181	0	0	0.434	0.517
LOX	PTGIS	9606.ENSP00000231004	9606.ENSP00000244043	0	0	0	0	0.110	0.051	0	0.478	0.521
LOX	TIMP3	9606.ENSP00000231004	9606.ENSP00000266085	0	0	0	0	0.164	0	0	0.474	0.542
LOX	THBS2	9606.ENSP00000231004	9606.ENSP00000355751	0	0	0	0	0.283	0	0	0.393	0.546
LOX	SPARC	9606.ENSP00000231004	9606.ENSP00000231061	0	0	0	0	0.263	0.070	0	0.396	0.550
LOX	SERPINH1	9606.ENSP00000231004	9606.ENSP00000434412	0	0	0	0	0.208	0	0	0.471	0.564
LOX	LUM	9606.ENSP00000231004	9606.ENSP00000266718	0	0	0	0	0.276	0.099	0	0.433	0.598
LOX	PXDN	9606.ENSP00000231004	9606.ENSP00000252804	0	0.001	0	0	0.178	0	0	0.556	0.620
LOX	TGM2	9606.ENSP00000231004	9606.ENSP00000355330	0	0	0	0	0.083	0.412	0	0.418	0.659
LOX	LOXL1	9606.ENSP00000231004	9606.ENSP00000261921	0	0	0.058	0.912	0.275	0	0.500	0.125	0.661
LOX	MFAP5	9606.ENSP00000231004	9606.ENSP00000352455	0	0	0	0	0.217	0	0.400	0.421	0.704
LOX	OLR1	9606.ENSP00000231004	9606.ENSP00000309124	0	0	0	0	0.042	0.101	0	0.746	0.762
LOX	MFAP2	9606.ENSP00000231004	9606.ENSP00000364685	0	0	0	0	0.217	0	0.400	0.769	0.882
LOXL1	SNAI2	9606.ENSP00000261921	9606.ENSP00000020945	0	0	0	0	0.418	0.059	0	0.179	0.511
LOXL1	NID2	9606.ENSP00000261921	9606.ENSP00000216286	0	0	0	0	0.241	0.057	0	0.275	0.436
LOXL1	TIMP1	9606.ENSP00000261921	9606.ENSP00000218388	0	0	0	0	0.192	0	0	0.380	0.478
LOXL1	PCOLCE	9606.ENSP00000261921	9606.ENSP00000223061	0	0	0	0	0.273	0	0.400	0.309	0.672
LOXL1	SPARC	9606.ENSP00000261921	9606.ENSP00000231061	0	0	0	0	0.434	0.070	0	0.200	0.542
LOXL1	TGM2	9606.ENSP00000261921	9606.ENSP00000355330	0	0	0	0	0.062	0.053	0	0.388	0.409
LOXL1	THBS2	9606.ENSP00000261921	9606.ENSP00000355751	0	0	0	0	0.281	0	0	0.249	0.437
LOXL1	SERPINH1	9606.ENSP00000261921	9606.ENSP00000434412	0	0	0	0	0.235	0	0	0.327	0.463
LOXL1	TIMP3	9606.ENSP00000261921	9606.ENSP00000266085	0	0	0	0	0.199	0	0	0.376	0.479
LOXL1	LUM	9606.ENSP00000261921	9606.ENSP00000266718	0	0	0	0	0.297	0.099	0	0.293	0.513
LOXL1	MFAP5	9606.ENSP00000261921	9606.ENSP00000352455	0	0	0	0	0.186	0	0.400	0.540	0.756
LOXL1	LTBP2	9606.ENSP00000261921	9606.ENSP00000261978	0	0	0	0	0.201	0	0	0.823	0.852
LOXL1	MFAP2	9606.ENSP00000261921	9606.ENSP00000364685	0	0	0	0	0.441	0	0.400	0.663	0.877
LTBP2	TIMP1	9606.ENSP00000261978	9606.ENSP00000218388	0	0	0	0	0.085	0	0	0.541	0.562
LTBP2	LUM	9606.ENSP00000261978	9606.ENSP00000266718	0	0	0	0	0.198	0.099	0	0.237	0.400
LTBP2	THBS2	9606.ENSP00000261978	9606.ENSP00000355751	0	0	0	0	0.242	0	0	0.285	0.434
LTBP2	TIMP3	9606.ENSP00000261978	9606.ENSP00000266085	0	0	0	0	0.150	0	0	0.410	0.477
LTBP2	TGFB1I1	9606.ENSP00000261978	9606.ENSP00000378332	0	0	0	0	0.139	0.050	0	0.413	0.478
LTBP2	TGFBI	9606.ENSP00000261978	9606.ENSP00000416330	0	0	0	0	0.195	0.046	0	0.407	0.505
LTBP2	MFAP5	9606.ENSP00000261978	9606.ENSP00000352455	0	0	0	0	0.170	0	0	0.606	0.659
LTBP2	MFAP2	9606.ENSP00000261978	9606.ENSP00000364685	0	0	0	0	0.139	0	0	0.643	0.679
LUM	SNAI2	9606.ENSP00000266718	9606.ENSP00000020945	0	0	0	0	0.299	0	0	0.203	0.417
LUM	NID2	9606.ENSP00000266718	9606.ENSP00000216286	0	0	0	0	0.257	0.045	0	0.375	0.518
LUM	MXRA5	9606.ENSP00000266718	9606.ENSP00000217939	0	0	0	0.580	0.363	0	0	0.156	0.439
LUM	TIMP1	9606.ENSP00000266718	9606.ENSP00000218388	0	0	0	0	0.092	0.045	0	0.639	0.659
LUM	PLAT	9606.ENSP00000266718	9606.ENSP00000220809	0	0	0	0	0.288	0	0	0.211	0.414
LUM	PCOLCE	9606.ENSP00000266718	9606.ENSP00000223061	0	0	0	0	0.270	0	0	0.450	0.582
LUM	MGP	9606.ENSP00000266718	9606.ENSP00000228938	0	0	0	0	0.255	0	0	0.354	0.498
LUM	SPARC	9606.ENSP00000266718	9606.ENSP00000231061	0	0	0	0	0.921	0	0	0.450	0.954
LUM	PRRX1	9606.ENSP00000266718	9606.ENSP00000239461	0	0	0	0	0.343	0.047	0	0.190	0.448
LUM	SERPINF1	9606.ENSP00000266718	9606.ENSP00000254722	0	0	0	0	0.267	0	0	0.330	0.488
LUM	SULF1	9606.ENSP00000266718	9606.ENSP00000260128	0	0	0	0	0.329	0	0	0.327	0.529
LUM	PDGFRB	9606.ENSP00000266718	9606.ENSP00000261799	0	0	0	0	0.260	0.064	0	0.328	0.494
LUM	VCAN	9606.ENSP00000266718	9606.ENSP00000265077	0	0	0	0	0.128	0.099	0	0.661	0.710
LUM	TIMP3	9606.ENSP00000266718	9606.ENSP00000266085	0	0	0	0	0.351	0.045	0	0.352	0.563
LUM	MOXD1	9606.ENSP00000266718	9606.ENSP00000356940	0	0	0	0	0.157	0	0	0.379	0.454
LUM	S100A10	9606.ENSP00000266718	9606.ENSP00000357801	0	0	0	0	0.128	0.045	0	0.423	0.477
LUM	THBS4	9606.ENSP00000266718	9606.ENSP00000339730	0	0	0	0	0.107	0.099	0	0.426	0.497
LUM	MFAP5	9606.ENSP00000266718	9606.ENSP00000352455	0	0	0	0	0.267	0	0	0.349	0.502
LUM	MMP1	9606.ENSP00000266718	9606.ENSP00000322788	0	0	0	0	0.262	0	0	0.366	0.512
LUM	TAGLN	9606.ENSP00000266718	9606.ENSP00000376678	0	0	0	0	0.246	0	0	0.433	0.554
LUM	MFAP2	9606.ENSP00000266718	9606.ENSP00000364685	0	0	0	0	0.426	0	0	0.280	0.569
LUM	TGFBI	9606.ENSP00000266718	9606.ENSP00000416330	0	0	0	0	0.266	0.045	0	0.440	0.574
LUM	SERPINH1	9606.ENSP00000266718	9606.ENSP00000434412	0	0	0	0	0.195	0	0	0.586	0.652
LUM	OMD	9606.ENSP00000266718	9606.ENSP00000364700	0	0	0.104	0.868	0.150	0	0.500	0.402	0.742
LUM	PRELP	9606.ENSP00000266718	9606.ENSP00000343924	0	0	0.103	0.874	0.128	0	0.500	0.484	0.771
LUM	THBS2	9606.ENSP00000266718	9606.ENSP00000355751	0	0	0	0	0.430	0.099	0	0.690	0.826
LUM	OGN	9606.ENSP00000266718	9606.ENSP00000364711	0	0	0	0.651	0.365	0	0.500	0.593	0.859
LY6E	OAS3	9606.ENSP00000428572	9606.ENSP00000228928	0	0	0	0	0.497	0	0	0.505	0.740
LY6E	SERPING1	9606.ENSP00000428572	9606.ENSP00000278407	0	0	0	0	0.254	0	0	0.259	0.423
LY6E	XAF1	9606.ENSP00000428572	9606.ENSP00000354822	0	0	0	0	0.429	0	0	0.357	0.617
LY6E	SPATS2L	9606.ENSP00000428572	9606.ENSP00000482515	0	0	0	0	0.248	0	0	0.356	0.495
MAP1B	PXDN	9606.ENSP00000296755	9606.ENSP00000252804	0	0	0	0	0.101	0	0	0.483	0.515
MDK	TIMP1	9606.ENSP00000385451	9606.ENSP00000218388	0	0	0	0	0.050	0	0	0.465	0.470
MDK	NOX4	9606.ENSP00000385451	9606.ENSP00000263317	0	0	0	0	0	0	0	0.566	0.566
MDK	ROBO1	9606.ENSP00000385451	9606.ENSP00000420321	0	0	0	0	0.056	0	0	0.567	0.573
MEOX1	MEOX2	9606.ENSP00000321684	9606.ENSP00000262041	0	0	0	0.880	0.214	0.768	0	0.143	0.830
MFAP2	NID2	9606.ENSP00000364685	9606.ENSP00000216286	0	0	0	0	0.179	0	0	0.345	0.440
MFAP2	VCAN	9606.ENSP00000364685	9606.ENSP00000265077	0	0	0	0	0.110	0	0	0.382	0.427
MFAP2	MFAP5	9606.ENSP00000364685	9606.ENSP00000352455	0	0	0	0.772	0.121	0	0.800	0.703	0.943
MFAP5	MGP	9606.ENSP00000352455	9606.ENSP00000228938	0	0	0	0	0.143	0	0	0.450	0.509
MFAP5	SULF1	9606.ENSP00000352455	9606.ENSP00000260128	0	0	0	0	0.187	0.162	0	0.213	0.417
MFAP5	S100A4	9606.ENSP00000352455	9606.ENSP00000357704	0	0	0	0	0.161	0	0	0.315	0.401
MFAP5	SFRP4	9606.ENSP00000352455	9606.ENSP00000410715	0	0	0	0	0.346	0	0	0.251	0.489
MGP	OMD	9606.ENSP00000228938	9606.ENSP00000364700	0	0	0	0	0.160	0	0	0.323	0.407
MGP	STC2	9606.ENSP00000228938	9606.ENSP00000265087	0	0	0	0	0	0	0	0.417	0.416
MGP	TGFBI	9606.ENSP00000228938	9606.ENSP00000416330	0	0	0	0	0.123	0	0	0.398	0.450
MGP	OGN	9606.ENSP00000228938	9606.ENSP00000364711	0	0	0	0	0.237	0	0	0.366	0.496
MGP	TNFSF11	9606.ENSP00000228938	9606.ENSP00000381775	0	0	0	0	0	0	0	0.500	0.499
MGP	TAGLN	9606.ENSP00000228938	9606.ENSP00000376678	0	0	0	0	0.176	0	0	0.548	0.612
